candidate_id;position_id;position_name;remote_work;visa_sponsorship;relocation;company_name;founded;company_age;company_size;company_size_range;location;industry;interest_flag
1153060;5315;Sr. Client Solutions Associate Healthcare;;;;Allegis Global Solutions;2001;+20;2500;1000 - 5000;Austin;Information Services;0
1153149;5315;Sr. Client Solutions Associate Healthcare;;;;Allegis Global Solutions;2001;+20;2500;1000 - 5000;Austin;Information Services;1
1155317;5315;Sr. Client Solutions Associate Healthcare;;;;Allegis Global Solutions;2001;+20;2500;1000 - 5000;Austin;Information Services;0
880320;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
880337;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
880403;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
881640;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
882990;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883034;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883059;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883094;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883124;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883139;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883150;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883270;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883272;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
883325;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883339;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883369;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
883391;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
889346;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
889359;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
889365;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
889395;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
891432;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
891450;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
891480;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
891492;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
891524;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
891556;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
893822;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
893842;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
893848;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
893850;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
893883;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
896588;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;0
896618;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
900752;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
900826;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
901434;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
901436;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
901440;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
901444;3510;Technology Transfer Associate;;;;Westport Intl;0;+20;15;10 - 20;Baltimore;Biotechnology;1
385232;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1139504;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;1
1139577;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;1
1139734;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1140549;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1140569;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;1
1140755;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1142204;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1145138;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1146954;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1149602;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1151478;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;1
1158734;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1160909;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1160951;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;1
1160992;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1161001;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1162573;5207;Principal RTL Design - Baltimore (US Citizen);0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;1
1540807;5209;Principal Verification Engineer (US Citizen) - Baltimore;0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1565473;5209;Principal Verification Engineer (US Citizen) - Baltimore;0.0;0.0;0.0;XtremeEDA;2002;10-20;75;50 - 100;Baltimore;Semiconductors;0
1206686;5928;Shift Leader- Baltimore;;;;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;0
1207873;5928;Shift Leader- Baltimore;;;;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;1
1207874;5928;Shift Leader- Baltimore;;;;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;0
1207929;5928;Shift Leader- Baltimore;;;;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;1
1207968;5928;Shift Leader- Baltimore;;;;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;1
1207971;5928;Shift Leader- Baltimore;;;;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;1
1204384;6590;Restaurant Manager- Baltimore;0.0;0.0;0.0;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;1
1306472;6590;Restaurant Manager- Baltimore;0.0;0.0;0.0;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;0
1308615;6590;Restaurant Manager- Baltimore;0.0;0.0;0.0;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;0
1317175;6590;Restaurant Manager- Baltimore;0.0;0.0;0.0;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;0
1326638;6590;Restaurant Manager- Baltimore;0.0;0.0;0.0;&pizza;2012;5-10;250;100 - 500;Baltimore;Food & Beverages;0
778472;3000;Manager, Customer Care Center, Customer Service;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
778521;3000;Manager, Customer Care Center, Customer Service;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
219863;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
783405;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
783482;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
785245;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
785277;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
785315;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
785554;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
788655;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
788674;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
788683;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
788810;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
788821;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
788867;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
791712;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
799754;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
801996;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
802005;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
802038;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
805256;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
811300;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
812138;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
812360;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
817677;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
832241;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
835422;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
835506;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
838310;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
844461;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;1
844624;3035;Senior Cyber Threat Engineer II;;;;First Citizens Bank;1898;+20;6376;+5000;Milwaukee;Banking;0
146925;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
176983;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
182193;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
396016;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
406661;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
582892;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
607871;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
608155;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
630368;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
767951;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
944762;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
963055;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
986833;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1038375;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1046178;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1046181;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1047191;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1052523;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1056721;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1056729;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1058941;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1060943;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1061421;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1067097;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1068134;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1068924;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1069382;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1073098;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1077410;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1077454;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1077772;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1078950;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;0
1079041;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1113175;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1122723;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
1130768;1956;Senior Software Engineer;;;;Truveris;2009;10-20;123;100 - 500;Boston;Information Technology and Services;1
235560;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
242761;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
250007;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
364009;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
779635;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
781742;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
784476;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
791729;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
792524;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
797828;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
797852;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
797973;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
804227;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
804278;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
804656;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
804690;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
804780;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
808094;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
814080;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
814764;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
817025;2058;Account Executive ;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
399722;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
667586;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
778688;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
793298;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
795991;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
799247;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
803565;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
804421;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
805147;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
805558;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
809591;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
809601;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
812286;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
812804;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
815953;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
816011;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;0
816036;2195;Business Development Associate;;;;Catalant Technologies;2013;5-10;125;100 - 500;Boston;Computer Software;1
774212;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
774251;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
774343;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
774510;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
776437;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
776496;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
778144;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
778269;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
778382;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
778424;2514;Senior Embedded Software Engineer;;;;Epam Continuum;1983;+20;377;100 - 500;Boston;Design;0
300541;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
561442;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
589053;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
642840;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
655746;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
655778;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
655818;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
655867;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
655906;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
655964;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656007;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656064;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656066;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656087;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656149;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656163;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
656300;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;1
694333;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
698292;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;1
709211;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
772919;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777053;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777069;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777233;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777293;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777456;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777466;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
777484;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
778429;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
778510;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
778593;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
778600;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
778752;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
778765;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
779030;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
779034;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
779967;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
779974;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
780034;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
780197;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;1
781286;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
781294;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
781455;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
781479;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
782399;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
782455;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
782483;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;1
782522;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;1
782530;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
782539;2567;Personal Trainer Boston;;;;Equinox;1991;+20;7558;+5000;Boston;Health, Wellness and Fitness;0
